arm_id,week,session,exercise_order,set,link_id,link_type,link_sequence,exercise,implement,pattern,reps_min,reps_max,relative_load_type,relative_load_min,relative_load_max,rm_min,rm_max,ptf_type,failure_definition,ptf,velocity_loss,tempo_eccentric,tempo_pause,tempo_concentric,rest_intra_set,rest_inter_set
jansen2011a_fail,4,1,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,4,1,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,1,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,1,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,4,1,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,1,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,1,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,4,2,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,4,2,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,4,2,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,4,2,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,4,2,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,4,2,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,1,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,1,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,1,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,1,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,1,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,1,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,2,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,2,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,2,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,2,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,5,2,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,5,2,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,1,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,1,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,1,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,1,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,1,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,1,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,2,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,2,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,2,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,2,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,6,2,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,6,2,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,1,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,1,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,1,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,1,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,1,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,1,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,2,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,2,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,2,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,2,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,7,2,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,7,2,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,1,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,1,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,1,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,1,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,1,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,5,2,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,1,5,3,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,2,1,1,1,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,1,2,2,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,1,3,3,Inter-Exercise,1,Smith-Machine Bench Press,Smith-Machine,Bench Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,2,2,1,1,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,2,2,2,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,2,3,3,Inter-Exercise,2,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,2,3,1,4,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,3,2,5,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,3,3,6,Inter-Exercise,1,Barbell Military Press,Barbell,Shoulder Press,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,2,4,1,4,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,4,2,5,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
jansen2011a_fail,8,2,4,3,6,Inter-Exercise,2,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,
jansen2011a_fail,8,2,5,1,,,,Leg Extension,Machine,Knee Extension,8,12,%1RM,70,75,,,FAIL,Momentary Concentric Muscular Failure,0,,,,,,1.5
